question	answer
Àwọn pẹ́pẹ́yẹ Janet máa ń yé ẹyin 16 lọ́jọ́ kan. Ó máa ń jẹ mẹ́ta fún oúnjẹ àárọ̀ láràárọ̀ ó sì máa ń dín àkàrà òyìnbó fún àwọn ọ̀rẹ́ rẹ̀ lójoojúmó pẹ̀lú mẹ́rin. Ó máa ń ta èyí tó kù ní ọjà àgbẹ̀ lójoojúmó fún $2 fún ẹyin pẹ́pẹ́yẹ oòjọ́. Èló ló ń pa ní dọ́là lójoojúmọ́ ní ọjà àgbẹ̀?	18
Agbádá kan máa ń gba bóótu òwú olómi aró 2 bẹ́ẹ̀ sì ni àbọ̀ òwú funfun tí ó tó iye yẹn. Iye bóótù mélòó ni ó ń gbà lápapọ̀? 	3
Josh pinnu láti gbìyànjú àràtúntà ilé. Ó ra ilé kan ní $80,000 ó wá fi $50,000 ṣe àtúnṣe. Èyí mú àlékún bá iye owó ilé náà pẹ̀lú 150%. Èló ni èrè tí ó jẹ?	70000
James pinnu láti sá eré ọ̀gbọrangandan 3 ní ìgbà 3 lọ́sẹ̀. Ó sá mítà 60 ní ọ̀gbọrangandan kọ̀ọ̀kan. Iye àpapọ̀ mítà mélòó ni ó máa ń sá lọ́sẹ̀?	540
Lójoojúmọ́, Wendi máa ń fún ọ̀kọ̀ọ̀kan nínú àwọn adìyẹ rẹ̀ ní agolo àpòpọ̀ oúnjẹ adìyẹ mẹ́ta, tó ní èso, aràn àti ewébẹ̀ kí wọ́n lè wà ní àlàáfíà. Ó máa ń fún àwọn adìyẹ náà ní oúnjẹ adìyẹ wọn ní oúnjẹ ẹ̀mẹ́ta ọ̀tọ̀ọ̀tọ̀. Ní àárọ̀, ó máa ń fún agbo adìyẹ rẹ̀ ní 15 agolo oúnjẹ adìyẹ. Ní ọ̀sán, ó máa ń fún àwọn adìyẹ rẹ̀ ní 25 agolo oúnjẹ adìyẹ mìíràn. Iye agolo oúnjẹ adìyẹ mélòó ni ó nílò láti fún àwọn adìyẹ rẹ̀ ní oúnjẹ tó gbẹ́yìn lójúmọ́ tí iye agbo Wendi bá jẹ́ adìyẹ 20?	20
Kylar lọ sí ilé ìtàjà náà láti ra gílásì fún ilé rẹ̀ tuntun. Gílásì kan tó $5, sùgbọ́n gbogbo gílásì kejì jẹ́ 60% iye owó náà. Kylar fẹ́ ra gílásì 16. Èló ni ó nílò láti sọ fún wọn? 	64
Toulouse ní ìlọ́poméjì àgùtàn tí Charleston ní. Charleston ní ìlọ́pomẹ́rin iye àgùtàn tí Seattle ni. Àgùtàn mélòó ní Toulouse, Charleston àti Seattle ní lápapọ̀ nígbà tí Seattle bá ní àgùtàn 20?	260
Carla ń ṣe ìgbàsílẹ̀ fáíli 200 GB. Lóòtọ́ ó lè ṣe ìgbàsílẹ̀ 2 GB/ní ìṣẹ́jú kan, ṣùgbọ́n 40% sínú ìgbàsílẹ̀ náà, Windows máa ń fi ipá ṣe àtúnbẹ́rẹ̀ láti ṣe ìsọdọ̀tun, tó máa ń gbà tó ìṣẹ́jú 20. Carla ní láti tún ìgbàsílẹ̀ náà bẹ̀rẹ̀ láti ìbẹ̀rẹ̀. Báwo ló ṣe pẹ́ tó láti ṣe ìgbàsílẹ̀ fáíli náà?	160
John wa ọkọ̀ fún wákàtí 3 pẹ̀lú eré 60 mph ó wá yí padà nítorí ó ríi wí pé òhun gbàgbé nǹkan tó ṣe pàtàkì sí ilé. Ó gbìyànjú láti délé ní wákàtí 4 ṣùgbọ́n ó lo wákàtí 2 àkọ́kọ́ nínú ìdúró wápe súnkẹrẹ-fàkẹrẹ. Ó tún lo ààbọ wákàtí tí ó kàn láti wa ọkọ̀ pẹ̀lú eré 30 mph, kó tó lè di wí pé ó wa ìgbà tó kù nínú wákàtí 4 náà tó ń lọ ní 80 mph. Báwo ló ṣe jìnà sí ilé tó ní ìparí wákàtí 4 náà? 	45
Òṣùwọ̀n Eliza ní wákàtí kan fún wákàtí 40 àkọ́kọ́ tó fí ń ṣiṣẹ́ lọ́sọ̀ọ̀sẹ̀ jẹ́ $10. Ó tún máa ń gba owó fún iṣẹ́ àṣejù ní ìgbà 1.2 iye òṣùwọ̀n wákàtí ìṣiṣẹ́ rẹ̀ ní gbogbo ìgbà. Ti Eliza bá ṣiṣẹ́ fún wákàtí 45 lọ́sẹ̀ yìí, èló ni owó tó pa lọ́sẹ̀ yìí?	460
